,timestamp,host,host_ip,ping_size,time,ttl,min,avg,max,stddev
126,2024-03-28 12:17:01,www.upbit.com,104.17.186.185,64,12.387,52,12.387,12.387,12.387,
127,2024-03-28 12:17:01,api.bitflyer.com,104.76.93.43,64,21.027,51,21.027,21.027,21.027,0.0
128,2024-03-28 12:17:01,api.upbit.com,15.164.112.165,64,24.098,238,24.098,24.098,24.098,
129,2024-03-28 12:17:01,api.binance.com,54.230.178.169,64,15.959,244,15.959,15.959,15.959,
130,2024-03-28 12:17:01,www.bithumb.com,23.43.165.8,64,17.662,51,17.662,17.662,17.662,0.0
131,2024-03-28 12:17:01,api.bithumb.com,23.51.28.123,64,10.06,54,10.06,10.06,10.06,
132,2024-03-28 12:17:02,www.bithumb.com,23.43.165.8,64,11.171,51,11.171,11.171,11.171,
133,2024-03-28 12:17:02,api.bithumb.com,23.51.28.123,64,15.662,54,15.662,15.662,15.662,0.0
134,2024-03-28 12:17:02,api.binance.com,54.230.178.169,64,8.479,244,8.479,8.479,8.479,
135,2024-03-28 12:17:02,www.upbit.com,104.17.186.185,64,7.008,52,7.008,7.008,7.008,
136,2024-03-28 12:17:02,api.bitflyer.com,104.76.93.43,64,5.078,51,5.078,5.078,5.078,
137,2024-03-28 12:17:02,api.upbit.com,15.164.112.165,64,6.31,238,6.31,6.31,6.31,
138,2024-03-28 12:17:03,www.bithumb.com,23.43.165.8,64,11.293,51,11.293,11.293,11.293,
139,2024-03-28 12:17:03,api.bithumb.com,23.51.28.123,64,15.644,54,15.644,15.644,15.644,
140,2024-03-28 12:17:03,api.bitflyer.com,104.76.93.43,64,4.956,51,4.956,4.956,4.956,
141,2024-03-28 12:17:03,www.upbit.com,104.17.186.185,64,6.142,52,6.142,6.142,6.142,
142,2024-03-28 12:17:03,api.binance.com,54.230.178.169,64,13.801,244,13.801,13.801,13.801,
143,2024-03-28 12:17:03,api.upbit.com,15.164.112.165,64,6.648,238,6.648,6.648,6.648,0.0
144,2024-03-28 12:17:04,api.bitflyer.com,104.76.93.43,64,7.375,51,7.375,7.375,7.375,0.0
145,2024-03-28 12:17:04,www.bithumb.com,23.43.165.8,64,16.505,51,16.505,16.505,16.505,
146,2024-03-28 12:17:04,api.bithumb.com,23.51.28.123,64,13.652,54,13.652,13.652,13.652,
147,2024-03-28 12:17:04,api.upbit.com,15.164.112.165,64,6.282,238,6.282,6.282,6.282,
148,2024-03-28 12:17:04,api.binance.com,54.230.178.169,64,11.234,244,11.234,11.234,11.234,
149,2024-03-28 12:17:04,www.upbit.com,104.17.186.185,64,10.965,52,10.965,10.965,10.965,
150,2024-03-28 12:17:05,www.bithumb.com,23.43.165.8,64,6.444,51,6.444,6.444,6.444,
151,2024-03-28 12:17:05,www.upbit.com,104.17.186.185,64,11.799,52,11.799,11.799,11.799,0.0
152,2024-03-28 12:17:05,api.upbit.com,15.164.112.165,64,16.889,238,16.889,16.889,16.889,0.0
153,2024-03-28 12:17:05,api.bitflyer.com,104.76.93.43,64,4.593,51,4.593,4.593,4.593,
154,2024-03-28 12:17:05,api.binance.com,54.230.178.169,64,14.637,244,14.637,14.637,14.637,
155,2024-03-28 12:17:05,api.bithumb.com,23.51.28.123,64,5.265,54,5.265,5.265,5.265,
156,2024-03-28 12:17:06,api.upbit.com,15.164.112.165,64,17.257,238,17.257,17.257,17.257,0.0
157,2024-03-28 12:17:06,api.bithumb.com,23.51.28.123,64,12.652,54,12.652,12.652,12.652,
158,2024-03-28 12:17:06,api.bitflyer.com,104.76.93.43,64,20.002,51,20.002,20.002,20.002,0.0
159,2024-03-28 12:17:06,www.bithumb.com,23.43.165.8,64,23.281,51,23.281,23.281,23.281,0.0
160,2024-03-28 12:17:06,www.upbit.com,104.17.186.185,64,14.071,52,14.071,14.071,14.071,0.0
161,2024-03-28 12:17:06,api.binance.com,54.230.178.169,64,15.155,244,15.155,15.155,15.155,
162,2024-03-28 12:17:07,api.bithumb.com,23.51.28.123,64,12.634,54,12.634,12.634,12.634,0.0
163,2024-03-28 12:17:07,www.bithumb.com,23.43.165.8,64,9.227,51,9.227,9.227,9.227,
164,2024-03-28 12:17:07,www.upbit.com,104.17.186.185,64,13.701,52,13.701,13.701,13.701,0.0
165,2024-03-28 12:17:07,api.bitflyer.com,104.76.93.43,64,6.032,51,6.032,6.032,6.032,0.0
166,2024-03-28 12:17:07,api.binance.com,54.230.178.169,64,10.489,244,10.489,10.489,10.489,
167,2024-03-28 12:17:07,api.upbit.com,15.164.112.165,64,9.291,238,9.291,9.291,9.291,
168,2024-03-28 12:17:08,www.bithumb.com,23.43.165.8,64,10.006,51,10.006,10.006,10.006,
169,2024-03-28 12:17:08,api.bithumb.com,23.51.28.123,64,9.689,54,9.689,9.689,9.689,0.0
170,2024-03-28 12:17:08,www.upbit.com,104.17.186.185,64,9.089,52,9.089,9.089,9.089,0.0
171,2024-03-28 12:17:08,api.bitflyer.com,104.76.93.43,64,6.489,51,6.489,6.489,6.489,0.0
172,2024-03-28 12:17:08,api.upbit.com,15.164.112.165,64,7.365,238,7.365,7.365,7.365,
173,2024-03-28 12:17:08,api.binance.com,54.230.178.169,64,9.991,244,9.991,9.991,9.991,
174,2024-03-28 12:17:09,www.upbit.com,104.17.186.185,64,8.153,52,8.153,8.153,8.153,0.0
175,2024-03-28 12:17:09,www.bithumb.com,23.43.165.8,64,10.41,51,10.41,10.41,10.41,
176,2024-03-28 12:17:09,api.bithumb.com,23.51.28.123,64,5.818,54,5.818,5.818,5.818,0.0
177,2024-03-28 12:17:09,api.upbit.com,15.164.112.165,64,7.58,238,7.58,7.58,7.58,0.0
178,2024-03-28 12:17:09,api.binance.com,54.230.178.169,64,8.555,244,8.555,8.555,8.555,0.0
179,2024-03-28 12:17:09,api.bitflyer.com,104.76.93.43,64,7.096,51,7.096,7.096,7.096,0.0
180,2024-03-28 12:17:10,api.bithumb.com,23.51.28.123,64,7.398,54,7.398,7.398,7.398,
181,2024-03-28 12:17:10,www.upbit.com,104.17.186.185,64,7.085,52,7.085,7.085,7.085,
182,2024-03-28 12:17:10,api.bitflyer.com,104.76.93.43,64,7.737,51,7.737,7.737,7.737,0.0
183,2024-03-28 12:17:10,api.upbit.com,15.164.112.165,64,6.067,238,6.067,6.067,6.067,
184,2024-03-28 12:17:10,www.bithumb.com,23.43.165.8,64,7.057,51,7.057,7.057,7.057,0.0
185,2024-03-28 12:17:10,api.binance.com,54.230.178.169,64,7.416,244,7.416,7.416,7.416,0.0
186,2024-03-28 12:17:11,www.upbit.com,104.17.186.185,64,10.523,52,10.523,10.523,10.523,
187,2024-03-28 12:17:11,api.bitflyer.com,104.76.93.43,64,6.946,51,6.946,6.946,6.946,0.0
188,2024-03-28 12:17:11,api.bithumb.com,23.51.28.123,64,14.382,54,14.382,14.382,14.382,
189,2024-03-28 12:17:11,www.bithumb.com,23.43.165.8,64,8.137,51,8.137,8.137,8.137,0.0
190,2024-03-28 12:17:11,api.binance.com,54.230.178.169,64,10.062,244,10.062,10.062,10.062,
191,2024-03-28 12:17:11,api.upbit.com,15.164.112.165,64,7.464,238,7.464,7.464,7.464,
192,2024-03-28 12:17:12,api.bitflyer.com,104.76.93.43,64,12.584,51,12.584,12.584,12.584,0.0
193,2024-03-28 12:17:12,www.upbit.com,104.17.186.185,64,10.831,52,10.831,10.831,10.831,0.0
194,2024-03-28 12:17:12,api.bithumb.com,23.51.28.123,64,18.204,54,18.204,18.204,18.204,0.0
195,2024-03-28 12:17:12,www.bithumb.com,23.43.165.8,64,9.095,51,9.095,9.095,9.095,0.0
196,2024-03-28 12:17:12,api.upbit.com,15.164.112.165,64,10.062,238,10.062,10.062,10.062,
197,2024-03-28 12:17:12,api.binance.com,54.230.178.169,64,9.138,244,9.138,9.138,9.138,0.0
198,2024-03-28 12:17:13,www.bithumb.com,23.43.165.8,64,12.301,51,12.301,12.301,12.301,0.0
199,2024-03-28 12:17:13,api.upbit.com,15.164.112.165,64,13.785,238,13.785,13.785,13.785,0.0
200,2024-03-28 12:17:13,api.bitflyer.com,104.76.93.43,64,17.642,51,17.642,17.642,17.642,0.0
201,2024-03-28 12:17:13,api.bithumb.com,23.51.28.123,64,20.761,54,20.761,20.761,20.761,0.0
202,2024-03-28 12:17:13,www.upbit.com,104.17.186.185,64,14.61,52,14.61,14.61,14.61,
203,2024-03-28 12:17:13,api.binance.com,54.230.178.169,64,10.431,244,10.431,10.431,10.431,
204,2024-03-28 12:17:14,api.bitflyer.com,104.76.93.43,64,15.766,51,15.766,15.766,15.766,
205,2024-03-28 12:17:14,www.upbit.com,104.17.186.185,64,7.387,52,7.387,7.387,7.387,
206,2024-03-28 12:17:14,www.bithumb.com,23.43.165.8,64,9.3,51,9.3,9.3,9.3,
207,2024-03-28 12:17:14,api.bithumb.com,23.51.28.123,64,14.505,54,14.505,14.505,14.505,0.0
208,2024-03-28 12:17:14,api.upbit.com,15.164.112.165,64,11.588,238,11.588,11.588,11.588,
209,2024-03-28 12:17:14,api.binance.com,54.230.178.169,64,7.788,244,7.788,7.788,7.788,0.0
210,2024-03-28 12:17:15,api.bitflyer.com,104.76.93.43,64,8.061,51,8.061,8.061,8.061,
211,2024-03-28 12:17:15,www.upbit.com,104.17.186.185,64,7.494,52,7.494,7.494,7.494,0.0
212,2024-03-28 12:17:15,api.binance.com,54.230.178.169,64,6.16,244,6.16,6.16,6.16,
213,2024-03-28 12:17:15,api.bithumb.com,23.51.28.123,64,4.694,54,4.694,4.694,4.694,
214,2024-03-28 12:17:15,api.upbit.com,15.164.112.165,64,6.543,238,6.543,6.543,6.543,0.0
215,2024-03-28 12:17:15,www.bithumb.com,23.43.165.8,64,7.088,51,7.088,7.088,7.088,0.0
216,2024-03-28 12:17:16,api.bitflyer.com,104.76.93.43,64,16.04,51,16.04,16.04,16.04,
217,2024-03-28 12:17:16,api.bithumb.com,23.51.28.123,64,6.749,54,6.749,6.749,6.749,0.0
218,2024-03-28 12:17:16,api.binance.com,54.230.178.169,64,12.346,244,12.346,12.346,12.346,0.0
219,2024-03-28 12:17:16,www.upbit.com,104.17.186.185,64,16.127,52,16.127,16.127,16.127,
220,2024-03-28 12:17:16,api.upbit.com,15.164.112.165,64,9.047,238,9.047,9.047,9.047,0.0
221,2024-03-28 12:17:16,www.bithumb.com,23.43.165.8,64,6.169,51,6.169,6.169,6.169,
222,2024-03-28 12:17:17,api.bitflyer.com,104.76.93.43,64,12.039,51,12.039,12.039,12.039,0.0
223,2024-03-28 12:17:17,api.binance.com,54.230.178.169,64,13.282,244,13.282,13.282,13.282,0.0
224,2024-03-28 12:17:17,www.bithumb.com,23.43.165.8,64,19.446,51,19.446,19.446,19.446,
225,2024-03-28 12:17:17,www.upbit.com,104.17.186.185,64,6.162,52,6.162,6.162,6.162,0.0
