price,quantity,type,timestamp
38470,77.4801,1,2024-04-19 00:22:11.109
38480,177.4801,1,2024-04-19 00:22:11.109
38430,2.9098,0,2024-04-19 00:22:16.239
38420,35.3922,0,2024-04-19 00:22:16.239
38410,105.0909,0,2024-04-19 00:22:16.239
38400,230.2565,0,2024-04-19 00:22:16.239
38390,27.4801,0,2024-04-19 00:22:16.239
38450,189.624,1,2024-04-19 00:22:16.239
38460,66.7921,1,2024-04-19 00:22:16.239
38470,27.4801,1,2024-04-19 00:22:16.239
38480,177.4801,1,2024-04-19 00:22:16.239
38490,100,1,2024-04-19 00:22:16.239
38430,2.9098,0,2024-04-19 00:22:21.352
38420,35.3922,0,2024-04-19 00:22:21.352
38410,105.0909,0,2024-04-19 00:22:21.352
38400,230.2565,0,2024-04-19 00:22:21.352
38390,27.4801,0,2024-04-19 00:22:21.352
38440,189.936,1,2024-04-19 00:22:21.352
38450,39.624,1,2024-04-19 00:22:21.352
38460,216.7921,1,2024-04-19 00:22:21.352
38470,127.4801,1,2024-04-19 00:22:21.352
38480,27.4801,1,2024-04-19 00:22:21.352
38420,27.4649,0,2024-04-19 00:22:26.461
38410,105.0909,0,2024-04-19 00:22:26.461
38400,243.4727,0,2024-04-19 00:22:26.461
38370,34.0933,0,2024-04-19 00:22:26.461
38360,527.4801,0,2024-04-19 00:22:26.461
38430,39.5304,1,2024-04-19 00:22:26.461
38440,217.4161,1,2024-04-19 00:22:26.461
38450,39.624,1,2024-04-19 00:22:26.461
38460,216.7921,1,2024-04-19 00:22:26.461
38470,227.4801,1,2024-04-19 00:22:26.461
38420,17.4317,0,2024-04-19 00:22:31.571
38410,105.0909,0,2024-04-19 00:22:31.571
38400,243.4727,0,2024-04-19 00:22:31.571
38380,27.4801,0,2024-04-19 00:22:31.571
38370,34.0933,0,2024-04-19 00:22:31.571
