price,quantity,type,timestamp
4446000,43.546,0,2024-04-18 00:02:42.217
4454000,4,1,2024-04-18 00:02:42.217
4455000,20.3436,1,2024-04-18 00:02:42.217
4456000,6.8104,1,2024-04-18 00:02:42.217
4457000,4.5279,1,2024-04-18 00:02:42.217
4458000,4.434,1,2024-04-18 00:02:42.217
4450000,3.5418,0,2024-04-18 00:02:47.328
4449000,4.1265,0,2024-04-18 00:02:47.328
4448000,18.9163,0,2024-04-18 00:02:47.328
4447000,1.4173,0,2024-04-18 00:02:47.328
4446000,33.956,0,2024-04-18 00:02:47.328
4455000,3,1,2024-04-18 00:02:47.328
4456000,4.1224,1,2024-04-18 00:02:47.328
4457000,4.0849,1,2024-04-18 00:02:47.328
4458000,19.3566,1,2024-04-18 00:02:47.328
4459000,26.4615,1,2024-04-18 00:02:47.328
4450000,3.1211,0,2024-04-18 00:02:52.432
4449000,0.0122,0,2024-04-18 00:02:52.432
4448000,0.646,0,2024-04-18 00:02:52.432
4447000,15.507,0,2024-04-18 00:02:52.432
4446000,28.546,0,2024-04-18 00:02:52.432
4454000,8,1,2024-04-18 00:02:52.432
4455000,4,1,2024-04-18 00:02:52.432
4456000,22.7044,1,2024-04-18 00:02:52.432
4457000,4.442,1,2024-04-18 00:02:52.432
4458000,4.4427,1,2024-04-18 00:02:52.432
4450000,3.1013,0,2024-04-18 00:02:57.543
4449000,0.0122,0,2024-04-18 00:02:57.543
4448000,0.2263,0,2024-04-18 00:02:57.543
4447000,0.0744,0,2024-04-18 00:02:57.543
4445000,15.1312,0,2024-04-18 00:02:57.543
4453000,3,1,2024-04-18 00:02:57.543
4454000,21.2396,1,2024-04-18 00:02:57.543
4455000,4.8025,1,2024-04-18 00:02:57.543
4456000,4.5539,1,2024-04-18 00:02:57.543
4457000,4.5088,1,2024-04-18 00:02:57.543
4451000,0,0,2024-04-18 00:03:02.640
4450000,2.9895,0,2024-04-18 00:03:02.640
4449000,0.0122,0,2024-04-18 00:03:02.640
4448000,0.1242,0,2024-04-18 00:03:02.640
4447000,0.0744,0,2024-04-18 00:03:02.640
4453000,3,1,2024-04-18 00:03:02.640
4454000,20.7914,1,2024-04-18 00:03:02.640
4455000,6.6845,1,2024-04-18 00:03:02.640
4456000,4.5626,1,2024-04-18 00:03:02.640
4457000,30.9795,1,2024-04-18 00:03:02.640
4447000,0.0744,0,2024-04-18 00:03:07.730
4445000,0.1312,0,2024-04-18 00:03:07.730
4444000,0.6217,0,2024-04-18 00:03:07.730
4443000,0.8713,0,2024-04-18 00:03:07.730
4442000,48.0538,0,2024-04-18 00:03:07.730
4448000,0.0342,1,2024-04-18 00:03:07.730
4450000,20.5668,1,2024-04-18 00:03:07.730
4452000,4,1,2024-04-18 00:03:07.730
4453000,4.442,1,2024-04-18 00:03:07.730
4454000,4.8048,1,2024-04-18 00:03:07.730
4442000,1.5112,0,2024-04-18 00:03:12.849
4441000,0.602,0,2024-04-18 00:03:12.849
4440000,0.8498,0,2024-04-18 00:03:12.849
4439000,0.8805,0,2024-04-18 00:03:12.849
4438000,18,0,2024-04-18 00:03:12.849
4444000,0.0342,1,2024-04-18 00:03:12.849
4447000,4,1,2024-04-18 00:03:12.849
4448000,4,1,2024-04-18 00:03:12.849
4449000,4,1,2024-04-18 00:03:12.849
4450000,0.4359,1,2024-04-18 00:03:12.849
4442000,1.8097,0,2024-04-18 00:03:17.976
4441000,0.2868,0,2024-04-18 00:03:17.976
4440000,16.2754,0,2024-04-18 00:03:17.976
4439000,3.43,0,2024-04-18 00:03:17.976
4438000,3,0,2024-04-18 00:03:17.976
4447000,3.9905,1,2024-04-18 00:03:17.976
4448000,6.2431,1,2024-04-18 00:03:17.976
4449000,19,1,2024-04-18 00:03:17.976
4450000,27.905,1,2024-04-18 00:03:17.976
4451000,0.4332,1,2024-04-18 00:03:17.976
4443000,0.4451,0,2024-04-18 00:03:23.142
4442000,17.2367,0,2024-04-18 00:03:23.142
4441000,3.7382,0,2024-04-18 00:03:23.142
4440000,5.6206,0,2024-04-18 00:03:23.142
4439000,3.01,0,2024-04-18 00:03:23.142
4448000,2.2431,1,2024-04-18 00:03:23.142
4449000,3.3571,1,2024-04-18 00:03:23.142
4450000,6.2522,1,2024-04-18 00:03:23.142
4451000,19,1,2024-04-18 00:03:23.142
4452000,4.4239,1,2024-04-18 00:03:23.142
4442000,1.3097,0,2024-04-18 00:03:28.286
4441000,0.1847,0,2024-04-18 00:03:28.286
4440000,0.8498,0,2024-04-18 00:03:28.286
4439000,18.4401,0,2024-04-18 00:03:28.286
4438000,3.4294,0,2024-04-18 00:03:28.286
4446000,3,1,2024-04-18 00:03:28.286
4447000,8.137,1,2024-04-18 00:03:28.286
4448000,24.8907,1,2024-04-18 00:03:28.286
4449000,6.668,1,2024-04-18 00:03:28.286
4450000,9.8644,1,2024-04-18 00:03:28.286
4440000,0.6651,0,2024-04-18 00:03:33.376
4439000,0.01,0,2024-04-18 00:03:33.376
4436000,0.7347,0,2024-04-18 00:03:33.376
4435000,16.2335,0,2024-04-18 00:03:33.376
4434000,31.5015,0,2024-04-18 00:03:33.376
4442000,5.9712,1,2024-04-18 00:03:33.376
4443000,2.0766,1,2024-04-18 00:03:33.376
4444000,20.2332,1,2024-04-18 00:03:33.376
4445000,4.4399,1,2024-04-18 00:03:33.376
4446000,4.7915,1,2024-04-18 00:03:33.376
4435000,1.182,0,2024-04-18 00:03:38.496
4433000,0.2256,0,2024-04-18 00:03:38.496
4432000,0.5049,0,2024-04-18 00:03:38.496
4431000,0.4038,0,2024-04-18 00:03:38.496
4430000,15.5912,0,2024-04-18 00:03:38.496
4436000,5.3139,1,2024-04-18 00:03:38.496
4438000,6.9999,1,2024-04-18 00:03:38.496
4439000,17,1,2024-04-18 00:03:38.496
4440000,5.4926,1,2024-04-18 00:03:38.496
4441000,2.4454,1,2024-04-18 00:03:38.496
4431000,0.4038,0,2024-04-18 00:03:43.606
4430000,0.5315,0,2024-04-18 00:03:43.606
4429000,0.1831,0,2024-04-18 00:03:43.606
4428000,0.2353,0,2024-04-18 00:03:43.606
4427000,1.0124,0,2024-04-18 00:03:43.606
4432000,7.8535,1,2024-04-18 00:03:43.606
4434000,2.1807,1,2024-04-18 00:03:43.606
4435000,21.181,1,2024-04-18 00:03:43.606
4436000,1,1,2024-04-18 00:03:43.606
4437000,4.3877,1,2024-04-18 00:03:43.606
4429000,0.1831,0,2024-04-18 00:03:48.733
4428000,0.2353,0,2024-04-18 00:03:48.733
4427000,1.0124,0,2024-04-18 00:03:48.733
4426000,0.5416,0,2024-04-18 00:03:48.733
4425000,20.4004,0,2024-04-18 00:03:48.733
4433000,5.2522,1,2024-04-18 00:03:48.733
4434000,1,1,2024-04-18 00:03:48.733
4435000,21.1664,1,2024-04-18 00:03:48.733
4436000,1.4291,1,2024-04-18 00:03:48.733
4437000,0.4382,1,2024-04-18 00:03:48.733
4430000,0.1021,0,2024-04-18 00:03:53.819
4429000,5.093,0,2024-04-18 00:03:53.819
4428000,3.6874,0,2024-04-18 00:03:53.819
4427000,5.0124,0,2024-04-18 00:03:53.819
4426000,8.1295,0,2024-04-18 00:03:53.819
4437000,3,1,2024-04-18 00:03:53.819
4438000,7.5995,1,2024-04-18 00:03:53.819
4439000,4,1,2024-04-18 00:03:53.819
4440000,16,1,2024-04-18 00:03:53.819
4441000,0.4305,1,2024-04-18 00:03:53.819
4430000,0.0199,0,2024-04-18 00:03:58.906
4429000,46.1182,0,2024-04-18 00:03:58.906
4428000,3.2353,0,2024-04-18 00:03:58.906
4427000,5.0124,0,2024-04-18 00:03:58.906
4426000,8.1295,0,2024-04-18 00:03:58.906
4436000,0.4444,1,2024-04-18 00:03:58.906
4437000,4.4329,1,2024-04-18 00:03:58.906
4438000,23.0414,1,2024-04-18 00:03:58.906
4439000,4.42,1,2024-04-18 00:03:58.906
4440000,4,1,2024-04-18 00:03:58.906
4432000,18.01,0,2024-04-18 00:04:04.050
4431000,3.4186,0,2024-04-18 00:04:04.050
4430000,3.5572,0,2024-04-18 00:04:04.050
4429000,32.5518,0,2024-04-18 00:04:04.050
4428000,4.6571,0,2024-04-18 00:04:04.050
4439000,3,1,2024-04-18 00:04:04.050
4440000,6.2487,1,2024-04-18 00:04:04.050
4441000,4.4517,1,2024-04-18 00:04:04.050
4442000,20.6135,1,2024-04-18 00:04:04.050
4443000,0.412,1,2024-04-18 00:04:04.050
4432000,18.4589,0,2024-04-18 00:04:09.229
4431000,3.5,0,2024-04-18 00:04:09.229
4430000,4.5572,0,2024-04-18 00:04:09.229
4429000,32.5518,0,2024-04-18 00:04:09.229
4428000,1.2353,0,2024-04-18 00:04:09.229
4440000,3.0696,1,2024-04-18 00:04:09.229
4441000,5.8159,1,2024-04-18 00:04:09.229
4442000,19.711,1,2024-04-18 00:04:09.229
4443000,30.8075,1,2024-04-18 00:04:09.229
4444000,0.4385,1,2024-04-18 00:04:09.229
4431000,28.2288,0,2024-04-18 00:04:14.314
4430000,15.11,0,2024-04-18 00:04:14.314
4429000,5.2524,0,2024-04-18 00:04:14.314
4428000,3.6703,0,2024-04-18 00:04:14.314
4427000,5.8211,0,2024-04-18 00:04:14.314
4437000,4,1,2024-04-18 00:04:14.314
4438000,4.5392,1,2024-04-18 00:04:14.314
4439000,4.435,1,2024-04-18 00:04:14.314
4440000,18.9774,1,2024-04-18 00:04:14.314
4441000,4,1,2024-04-18 00:04:14.314
4431000,46.3634,0,2024-04-18 00:04:19.426
4430000,3.11,0,2024-04-18 00:04:19.426
4429000,3.4456,0,2024-04-18 00:04:19.426
4428000,4.6703,0,2024-04-18 00:04:19.426
4427000,5.0169,0,2024-04-18 00:04:19.426
4437000,2.216,1,2024-04-18 00:04:19.426
4438000,3.5362,1,2024-04-18 00:04:19.426
4439000,4.4322,1,2024-04-18 00:04:19.426
4440000,19.4114,1,2024-04-18 00:04:19.426
4441000,4.4277,1,2024-04-18 00:04:19.426
4432000,1.2911,0,2024-04-18 00:04:24.534
4431000,46.3486,0,2024-04-18 00:04:24.534
4430000,3.9089,0,2024-04-18 00:04:24.534
4429000,4.4233,0,2024-04-18 00:04:24.534
4428000,12.0343,0,2024-04-18 00:04:24.534
4437000,2.1668,1,2024-04-18 00:04:24.534
4439000,3,1,2024-04-18 00:04:24.534
4440000,3.9774,1,2024-04-18 00:04:24.534
4441000,19,1,2024-04-18 00:04:24.534
4442000,1.7068,1,2024-04-18 00:04:24.534
4433000,16.9229,0,2024-04-18 00:05:02.323
4431000,0.359,0,2024-04-18 00:05:02.323
4430000,0.5786,0,2024-04-18 00:05:02.323
4429000,15.7254,0,2024-04-18 00:05:02.323
4428000,3.6762,0,2024-04-18 00:05:02.323
