price,quantity,type,timestamp
93830000,0.0091,1,2024-04-19 00:01:25.044
93781000,0.0001,0,2024-04-19 00:01:30.174
93780000,0.0092,0,2024-04-19 00:01:30.174
93778000,0.0259,0,2024-04-19 00:01:30.174
93777000,0.0001,0,2024-04-19 00:01:30.174
93770000,0.0255,0,2024-04-19 00:01:30.174
93799000,0.0077,1,2024-04-19 00:01:30.174
93829000,0.0022,1,2024-04-19 00:01:30.174
93836000,0.0553,1,2024-04-19 00:01:30.174
93837000,0.0002,1,2024-04-19 00:01:30.174
93838000,0.0155,1,2024-04-19 00:01:30.174
93798000,0.0001,0,2024-04-19 00:01:35.604
93797000,0.0092,0,2024-04-19 00:01:35.604
93793000,0.0001,0,2024-04-19 00:01:35.604
93787000,0.0254,0,2024-04-19 00:01:35.604
93786000,0.0002,0,2024-04-19 00:01:35.604
93799000,0.0002,1,2024-04-19 00:01:35.604
93816000,0.064,1,2024-04-19 00:01:35.604
93829000,0.0022,1,2024-04-19 00:01:35.604
93832000,0.0289,1,2024-04-19 00:01:35.604
93836000,0.0553,1,2024-04-19 00:01:35.604
93791000,0.0001,0,2024-04-19 00:01:40.710
93785000,0.0254,0,2024-04-19 00:01:40.710
93783000,0.0535,0,2024-04-19 00:01:40.710
93782000,0.0002,0,2024-04-19 00:01:40.710
93781000,0.0015,0,2024-04-19 00:01:40.710
93797000,0.1477,1,2024-04-19 00:01:40.710
93800000,0.0106,1,2024-04-19 00:01:40.710
93829000,0.0022,1,2024-04-19 00:01:40.710
93832000,0.0289,1,2024-04-19 00:01:40.710
93836000,0.0553,1,2024-04-19 00:01:40.710
93782000,0.0002,0,2024-04-19 00:01:45.841
93767000,0.01,0,2024-04-19 00:01:45.841
93760000,0.0028,0,2024-04-19 00:01:45.841
93759000,0.027,0,2024-04-19 00:01:45.841
93757000,0.0001,0,2024-04-19 00:01:45.841
93783000,0.1258,1,2024-04-19 00:01:45.841
93795000,0.0491,1,2024-04-19 00:01:45.841
93797000,0.0106,1,2024-04-19 00:01:45.841
93800000,0.0081,1,2024-04-19 00:01:45.841
93814000,0.0596,1,2024-04-19 00:01:45.841
93783000,0.3351,0,2024-04-19 00:01:50.948
93782000,0.0052,0,2024-04-19 00:01:50.948
93767000,0.01,0,2024-04-19 00:01:50.948
93760000,0.0028,0,2024-04-19 00:01:50.948
93759000,0.0015,0,2024-04-19 00:01:50.948
93795000,0.0476,1,2024-04-19 00:01:50.948
93797000,0.0106,1,2024-04-19 00:01:50.948
93800000,0.0081,1,2024-04-19 00:01:50.948
93806000,0.0002,1,2024-04-19 00:01:50.948
93813000,0.0174,1,2024-04-19 00:01:50.948
93783000,0.2786,0,2024-04-19 00:01:56.122
93782000,0.0052,0,2024-04-19 00:01:56.122
93767000,0.01,0,2024-04-19 00:01:56.122
93760000,0.0028,0,2024-04-19 00:01:56.122
93759000,0.0015,0,2024-04-19 00:01:56.122
93787000,0.0091,1,2024-04-19 00:01:56.122
93791000,0.0244,1,2024-04-19 00:01:56.122
93794000,0.0374,1,2024-04-19 00:01:56.122
93796000,0.0476,1,2024-04-19 00:01:56.122
93797000,0.0106,1,2024-04-19 00:01:56.122
93783000,0.2614,0,2024-04-19 00:02:01.247
93782000,0.0052,0,2024-04-19 00:02:01.247
93767000,0.01,0,2024-04-19 00:02:01.247
93760000,0.0028,0,2024-04-19 00:02:01.247
93759000,0.0015,0,2024-04-19 00:02:01.247
93786000,0.0445,1,2024-04-19 00:02:01.247
93791000,0.0341,1,2024-04-19 00:02:01.247
93793000,0.0445,1,2024-04-19 00:02:01.247
93794000,0.1159,1,2024-04-19 00:02:01.247
93795000,0.0856,1,2024-04-19 00:02:01.247
93767000,0.015,0,2024-04-19 00:02:06.366
93760000,0.0028,0,2024-04-19 00:02:06.366
93759000,0.0106,0,2024-04-19 00:02:06.366
93742000,0.0032,0,2024-04-19 00:02:06.366
93729000,0.001,0,2024-04-19 00:02:06.366
93782000,0.0089,1,2024-04-19 00:02:06.366
93785000,0.0239,1,2024-04-19 00:02:06.366
93786000,0.0189,1,2024-04-19 00:02:06.366
93787000,0.0106,1,2024-04-19 00:02:06.366
93788000,0.0986,1,2024-04-19 00:02:06.366
93712000,0.0137,0,2024-04-19 00:02:11.482
93694000,0.0015,0,2024-04-19 00:02:11.482
93686000,0.0001,0,2024-04-19 00:02:11.482
93685000,0.0402,0,2024-04-19 00:02:11.482
93678000,0.0713,0,2024-04-19 00:02:11.482
93760000,0.0345,1,2024-04-19 00:02:11.482
93761000,0.0321,1,2024-04-19 00:02:11.482
93762000,0.0027,1,2024-04-19 00:02:11.482
93763000,0.1043,1,2024-04-19 00:02:11.482
93764000,0.0239,1,2024-04-19 00:02:11.482
93717000,0.043,0,2024-04-19 00:02:16.595
93712000,0.0137,0,2024-04-19 00:02:16.595
93693000,0.0062,0,2024-04-19 00:02:16.595
93690000,0.0046,0,2024-04-19 00:02:16.595
93689000,0.0001,0,2024-04-19 00:02:16.595
93733000,0.0003,1,2024-04-19 00:02:16.595
93755000,0.0336,1,2024-04-19 00:02:16.595
93756000,0.0537,1,2024-04-19 00:02:16.595
93757000,0.001,1,2024-04-19 00:02:16.595
93758000,0.0336,1,2024-04-19 00:02:16.595
93727000,0.0002,0,2024-04-19 00:02:21.690
93717000,0.043,0,2024-04-19 00:02:21.690
93716000,0.0062,0,2024-04-19 00:02:21.690
93713000,0.0043,0,2024-04-19 00:02:21.690
93712000,0.0898,0,2024-04-19 00:02:21.690
93757000,0.001,1,2024-04-19 00:02:21.690
93765000,0.0643,1,2024-04-19 00:02:21.690
93779000,0.0013,1,2024-04-19 00:02:21.690
93783000,0.0239,1,2024-04-19 00:02:21.690
93784000,0.039,1,2024-04-19 00:02:21.690
93727000,0.1,0,2024-04-19 00:02:27.178
93721000,0.0678,0,2024-04-19 00:02:27.178
93717000,0.0801,0,2024-04-19 00:02:27.178
93715000,0.0204,0,2024-04-19 00:02:27.178
93712000,0.1019,0,2024-04-19 00:02:27.178
93736000,0.0794,1,2024-04-19 00:02:27.178
93757000,0.001,1,2024-04-19 00:02:27.178
93786000,0.0333,1,2024-04-19 00:02:27.178
93787000,0.0602,1,2024-04-19 00:02:27.178
93795000,0.0858,1,2024-04-19 00:02:27.178
93727000,0.1002,0,2024-04-19 00:02:32.288
93717000,0.043,0,2024-04-19 00:02:32.288
93712000,0.09,0,2024-04-19 00:02:32.288
93694000,0.0165,0,2024-04-19 00:02:32.288
93688000,0.0586,0,2024-04-19 00:02:32.288
93736000,0.0676,1,2024-04-19 00:02:32.288
93757000,0.001,1,2024-04-19 00:02:32.288
93767000,0.0569,1,2024-04-19 00:02:32.288
93776000,0.0332,1,2024-04-19 00:02:32.288
93777000,0.0013,1,2024-04-19 00:02:32.288
93727000,0.0937,0,2024-04-19 00:02:37.440
93719000,0.0001,0,2024-04-19 00:02:37.440
93717000,0.043,0,2024-04-19 00:02:37.440
93712000,0.09,0,2024-04-19 00:02:37.440
93710000,0.0001,0,2024-04-19 00:02:37.440
93736000,0.0047,1,2024-04-19 00:02:37.440
93757000,0.001,1,2024-04-19 00:02:37.440
93767000,0.0569,1,2024-04-19 00:02:37.440
93785000,0.0339,1,2024-04-19 00:02:37.440
93786000,0.0002,1,2024-04-19 00:02:37.440
93743000,0.0403,0,2024-04-19 00:02:42.539
93738000,0.0204,0,2024-04-19 00:02:42.539
93736000,0.0208,0,2024-04-19 00:02:42.539
93735000,0.0001,0,2024-04-19 00:02:42.539
93727000,0.0937,0,2024-04-19 00:02:42.539
93757000,0.001,1,2024-04-19 00:02:42.539
93785000,0.002,1,2024-04-19 00:02:42.539
93786000,0.0002,1,2024-04-19 00:02:42.539
93787000,0.0949,1,2024-04-19 00:02:42.539
93795000,0.0858,1,2024-04-19 00:02:42.539
93760000,0.0053,0,2024-04-19 00:02:47.839
93749000,0.0003,0,2024-04-19 00:02:47.839
93748000,0.0177,0,2024-04-19 00:02:47.839
93747000,0.0001,0,2024-04-19 00:02:47.839
93741000,0.024,0,2024-04-19 00:02:47.839
93785000,0.002,1,2024-04-19 00:02:47.839
93786000,0.0002,1,2024-04-19 00:02:47.839
93787000,0.0949,1,2024-04-19 00:02:47.839
93795000,0.0858,1,2024-04-19 00:02:47.839
93800000,0.0081,1,2024-04-19 00:02:47.839
93767000,0.0164,0,2024-04-19 00:02:53.077
93760000,0.0177,0,2024-04-19 00:02:53.077
93753000,0.0243,0,2024-04-19 00:02:53.077
93750000,0.0263,0,2024-04-19 00:02:53.077
93748000,0.024,0,2024-04-19 00:02:53.077
93785000,0.0383,1,2024-04-19 00:02:53.077
93786000,0.0002,1,2024-04-19 00:02:53.077
93787000,0.0602,1,2024-04-19 00:02:53.077
93789000,0.051,1,2024-04-19 00:02:53.077
93795000,0.0858,1,2024-04-19 00:02:53.077
93767000,0.0088,0,2024-04-19 00:02:58.206
93750000,0.0103,0,2024-04-19 00:02:58.206
93749000,0.0164,0,2024-04-19 00:02:58.206
93746000,0.0002,0,2024-04-19 00:02:58.206
93745000,0.0001,0,2024-04-19 00:02:58.206
93785000,0.0277,1,2024-04-19 00:02:58.206
93786000,0.0002,1,2024-04-19 00:02:58.206
93787000,0.0602,1,2024-04-19 00:02:58.206
93789000,0.051,1,2024-04-19 00:02:58.206
93795000,0.0858,1,2024-04-19 00:02:58.206
93784000,0.0341,0,2024-04-19 00:03:03.310
93782000,0.0098,0,2024-04-19 00:03:03.310
93779000,0.0165,0,2024-04-19 00:03:03.310
93777000,0.0243,0,2024-04-19 00:03:03.310
93769000,0.0112,0,2024-04-19 00:03:03.310
93785000,0.0162,1,2024-04-19 00:03:03.310
93786000,0.0002,1,2024-04-19 00:03:03.310
93787000,0.0262,1,2024-04-19 00:03:03.310
93789000,0.051,1,2024-04-19 00:03:03.310
93795000,0.0858,1,2024-04-19 00:03:03.310
93823000,0.0001,0,2024-04-19 00:03:08.443
93816000,0.0001,0,2024-04-19 00:03:08.443
93809000,0.0252,0,2024-04-19 00:03:08.443
93804000,0.0002,0,2024-04-19 00:03:08.443
93800000,0.0001,0,2024-04-19 00:03:08.443
93863000,0.0007,1,2024-04-19 00:03:08.443
93865000,0.0002,1,2024-04-19 00:03:08.443
93871000,0.0243,1,2024-04-19 00:03:08.443
93874000,0.0014,1,2024-04-19 00:03:08.443
93877000,0.0006,1,2024-04-19 00:03:08.443
93768000,0.0053,0,2024-04-19 00:03:13.569
93728000,0.0001,0,2024-04-19 00:03:13.569
93725000,0.0252,0,2024-04-19 00:03:13.569
93724000,0.0091,0,2024-04-19 00:03:13.569
93723000,0.024,0,2024-04-19 00:03:13.569
